CHEMBL3219196,C/C(=N\NC1=NC(=CS1)C2=CC3=CC=CC=C3C=C2)/C4=CC5=CC=CC=C5C=C4
CHEMBL3219197,C/C(=N\NC1=NC(=CS1)C2=CC3=CC=CC=C3C=C2)/C4=CC5=CC=CC=C5OC4=O
CHEMBL3219198,CC1=C(N=C(S1)N/N=C(\C)/C2=CC=CO2)C3=CC=CC=C3
CHEMBL3219199,CC1=C(N=C(S1)N/N=C(\C)/C2=CC=CS2)C3=CC=CC=C3
CHEMBL3219200,CC1=C(N=C(S1)N/N=C(\C)/C2=NC=CS2)C3=CC=CC=C3
CHEMBL3219201,CC1=C(N=C(S1)N/N=C(\C)/C2CCCCC2)C3=CC=CC=C3
CHEMBL3219202,CC1=C(N=C(S1)N/N=C(\C)/C2=CC=CC=C2)C3=CC=CC=C3
CHEMBL3219203,CC1=C(N=C(S1)N/N=C(\C)/C2=CC=CC=N2)C3=CC=CC=C3
CHEMBL3219204,CC1=C(N=C(S1)N/N=C/C2=CC=NC=C2)C3=CC=CC=C3
CHEMBL3219205,CC1=C(N=C(S1)N/N=C/C2=CC3=C(C=C2)OCO3)C4=CC=CC=C4
CHEMBL3219206,CC1=C(N=C(S1)N/N=C/C2=CNC3=CC=CC=C32)C4=CC=CC=C4
CHEMBL3219488,CC1=C(N=C(S1)N/N=C/C2=CC=CC3=CC=CC=C32)C4=CC=CC=C4
CHEMBL3219489,CC1=C(N=C(S1)N/N=C(\C)/C2=CC3=CC=CC=C3C=C2)C4=CC=CC=C4
CHEMBL3219490,CC1=C(N=C(S1)N/N=C/C2=CC3=CC=CC=C3OC2=O)C4=CC=CC=C4
CHEMBL3219617,C1=CC=C(C=C1)N=CC2=CC=CC=N2
CHEMBL3219618,CN(C)C1=CC=C(C=C1)N=CC2=CC=CC=N2
CHEMBL3219619,CN(C)C1=CC=C(C=C1)NCC2=CC=CC=N2
CHEMBL3219620,C1=CC=NC(=C1)CNC2=CC=C(C=C2)N
CHEMBL3219621,C1=CC=C(C=C1)N=NC2=CC=CC=N2
CHEMBL3220507,CC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=CC(=C3)C)OC2=O
CHEMBL3220508,COC1=CC=C(C=C1)C(=O)NC2=CC3=CC=CC=C3OC2=O
CHEMBL3220509,C1=CC=C2C(=C1)C=C(C(=O)O2)NC(=O)C3=CC=C(C=C3)Cl
CHEMBL3220510,C1=CC=C2C(=C1)C=C(C(=O)O2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]
CHEMBL3220511,COC1=C(C=C(C=C1)C(=O)NC2=CC3=CC=CC=C3OC2=O)OC
CHEMBL3220512,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=CC3=CC=CC=C3OC2=O
CHEMBL3220513,C1=CC=C2C(=C1)C=C(C(=O)O2)NC(=O)C3=CC(=C(C=C3)Cl)Cl
CHEMBL3220732,C1=CC=C2C(=C1)C=C(C(=O)O2)NC(=O)CBr
CHEMBL3220733,C1=CC=C2C(=C1)C=C(C(=O)O2)NC(=O)CCl
CHEMBL323988,C1=CC=C(C=C1)COC2=CC3=C(C=C2)OC=CC3=O
CHEMBL325372,COC(=O)C1=CC=C(C=C1)O
CHEMBL325761,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC(=C(C=C3)F)F)C
CHEMBL3260398,COC1=CC=CC=C1/C=C/C(=O)C2=CC=C(C=C2)O
CHEMBL3261198,CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3OC2=O
CHEMBL3261199,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3OC2=O
CHEMBL3261200,C1COCCN1CCCNC(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Br
CHEMBL3261201,CC1=CC=CC=C1NC(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Br
CHEMBL3261202,COC1=CC=CC=C1NC(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Br
CHEMBL3261203,CC1=CC(=CC=C1)NC(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Br
CHEMBL3261204,C1=CC(=CC(=C1)NC(=O)C2=CC3=CC(=CC(=C3OC2=O)Br)Br)C(F)(F)F
CHEMBL3261205,C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)C3=CC4=CC(=CC(=C4OC3=O)Br)Br
CHEMBL3261206,C1COCCN1CCCNC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O
CHEMBL3261207,CC1=CC=CC=C1NC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O
CHEMBL3261208,COC1=CC=CC=C1NC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O
CHEMBL3261209,CC1=CC(=CC=C1)NC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O
CHEMBL3261210,C1=CC(=CC(=C1)NC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O)C(F)(F)F
CHEMBL3261211,CCCCCCN(CCCCCC)C(=O)C1=CC2=CC=CC=C2OC1=O
CHEMBL3261212,CC(C)(C)NC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Br
CHEMBL3261213,CCC(C)NC(=O)C1=CC2=C(C=CC(=C2)[N+](=O)[O-])OC1=O
CHEMBL3262896,COC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)/C=C/C3=CC=C(C=C3)Br
CHEMBL326294,C1=CC=C2C(=C1)C(=O)C(=O)N2
CHEMBL3263556,C1CCN(CC1)C2=CC=C(C=C2)/C=C\3/C(=O)C4=C(C=C(C=C4O3)O)O
CHEMBL326485,CC1(C(=O)C=C(O1)/C=C/COC2=CC3=C(C=C2)C=CC(=O)O3)C4=CC=CC=C4
CHEMBL3264951,CC\1CCC/C1=N\NC2=NC(=CS2)C3=CC=C(C=C3)F
CHEMBL3264952,CC\1CCC/C1=N\NC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-]
CHEMBL3264953,CC\1CCC/C1=N\NC2=NC(=CS2)C3=CC=C(C=C3)C#N
CHEMBL3264954,CC\1CCC/C1=N\NC2=NC(=CS2)C3=C(C=C(C=C3)F)F
CHEMBL3264955,CC1CC/C(=N\NC2=NC(=CS2)C3=CC=C(C=C3)F)/C1
CHEMBL3264956,CC1CC/C(=N\NC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-])/C1
CHEMBL3264957,CC1CC/C(=N\NC2=NC(=CS2)C3=CC=C(C=C3)C#N)/C1
CHEMBL3264958,CC1CC/C(=N\NC2=NC(=CS2)C3=C(C=C(C=C3)F)F)/C1
CHEMBL3264959,C[C@@H]1CC/C(=N\NC2=NC(=CS2)C3=C(C=C(C=C3)F)F)/C1
CHEMBL3264960,C[C@@H]1CC/C(=N/NC2=NC(=CS2)C3=C(C=C(C=C3)F)F)/C1
CHEMBL327209,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O
CHEMBL32749,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
CHEMBL3278090,CC(=O)C1=CC=C(C=C1)OCC2=CC=CC=C2
CHEMBL3286407,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCC(=O)C=C3)F
CHEMBL3287374,CC(=O)NC[C@H]1CN(C(=O)O1)C2=C(C(=C(C=C2)N3CCC(=O)C=C3)F)F
CHEMBL3287375,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C(=C2F)F)N3CCC(=O)C=C3)F
CHEMBL3287376,COC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C(=C2F)F)N3CCC(=O)C=C3)F
CHEMBL3287377,C1CN(C=CC1=O)C2=C(C=C(C(=C2F)F)N3C[C@@H](OC3=O)CN4C=CN=N4)F
CHEMBL3287379,C1CN(C=CC1=O)C2=C(C=C(C(=C2F)F)N3C[C@@H](OC3=O)CNC4=NOC=C4)F
CHEMBL3288291,C1CC2=C(C=CC(=C2)OCC3=CC=CC=C3)C(=O)C1
CHEMBL3288292,C1CC2=C(C=CC(=C2)OCC3=CC(=CC=C3)F)C(=O)C1
CHEMBL3288293,C1CC2=C(C=CC(=C2)OCC3=CC=C(C=C3)F)C(=O)C1
CHEMBL3288294,C1CC2=C(C=CC(=C2)OCC3=CC(=CC=C3)Cl)C(=O)C1
CHEMBL3288295,C1CC2=C(C=CC(=C2)OCC3=CC=C(C=C3)Cl)C(=O)C1
CHEMBL3288296,C1CC2=C(C=CC(=C2)OCC3=CC(=CC=C3)Br)C(=O)C1
CHEMBL3288297,C1CC2=C(C=CC(=C2)OCC3=CC=C(C=C3)Br)C(=O)C1
CHEMBL3288298,C1CC2=C(C=CC(=C2)OCC3=CC(=CC=C3)I)C(=O)C1
CHEMBL3288299,C1CC2=C(C=CC(=C2)OCC3=CC=C(C=C3)I)C(=O)C1
CHEMBL3288300,CC1=CC=C(C=C1)COC2=CC3=C(C=C2)C(=O)CCC3
CHEMBL3288301,C1CC2=C(C=CC(=C2)OCC3=CC(=CC=C3)C#N)C(=O)C1
CHEMBL3288302,C1CC2=C(C=CC(=C2)OCC3=CC=C(C=C3)C#N)C(=O)C1
CHEMBL3288303,C1CC2=C(C=CC(=C2)OCC3=CC=C(C=C3)C(F)(F)F)C(=O)C1
CHEMBL3288304,C1CC2=C(C=CC(=C2)OCCC3=CC=CC=C3)C(=O)C1
CHEMBL3288305,C1CC2=C(C=CC(=C2)OCCCC3=CC=CC=C3)C(=O)C1
CHEMBL3288306,C1CC2=C(C=CC(=C2)O)C(=O)C1
CHEMBL3291021,CN(CC#C)CC1=C2C=CC=NC2=C(C=C1)O
CHEMBL3297785,CC(C)NC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Br
CHEMBL3297786,CCC(C)NC(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Br
CHEMBL3297787,CCCCCCN(CCCCCC)C(=O)C1=CC2=CC(=CC(=C2OC1=O)Br)Br
CHEMBL3297788,CC(C)NC(=O)C1=CC2=C(C=CC(=C2)[N+](=O)[O-])OC1=O
CHEMBL3297789,CC(C)(C)NC(=O)C1=CC2=C(C=CC(=C2)[N+](=O)[O-])OC1=O
CHEMBL3297790,CCCCCCN(CCCCCC)C(=O)C1=CC2=C(C=CC(=C2)[N+](=O)[O-])OC1=O
CHEMBL3297791,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)SC3=CC=C(C=C3)Br
CHEMBL3297792,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)SCC3=CC=CO3
CHEMBL3297793,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)SC3=NC=CC=N3
CHEMBL3297794,CCCCSC(=O)C1=CC2=CC=CC=C2OC1=O
CHEMBL3297795,C1=CC(=CC=C1SC(=O)C2=CC3=CC(=C(C=C3OC2=O)Br)Br)Br
CHEMBL3297796,C1=COC(=C1)CSC(=O)C2=CC3=CC(=C(C=C3OC2=O)Br)Br
CHEMBL3297869,CCCCSC(=O)C1=CC2=CC(=C(C=C2OC1=O)Br)Br
CHEMBL3297870,C1=CC(=CC=C1SC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O)Br
CHEMBL3297871,C1=COC(=C1)CSC(=O)C2=CC3=C(C=CC(=C3)[N+](=O)[O-])OC2=O
CHEMBL3297872,CCCCSC(=O)C1=CC2=C(C=CC(=C2)[N+](=O)[O-])OC1=O
CHEMBL3298602,C1=CC(=CC=C1SC(=O)C2=CC3=C(C=CC(=C3)C(F)(F)F)OC2=O)Br
CHEMBL3299038,CC1=C(C(CC=C1)(C)C)/C=N/NC(=O)N
CHEMBL3299039,CC1=C(C(CC=C1)(C)C)/C=N/NC(=S)N
CHEMBL3299040,CC1=C(C(CC=C1)(C)C)/C=N/N(C)C(=S)N
CHEMBL3299041,CC1=C(C(CC=C1)(C)C)/C=N/NC(=S)NC2=CC=CC=C2
CHEMBL3299042,CC1=C(C(CC=C1)(C)C)/C=N/N=C\2/NC(=O)CS2
CHEMBL3299043,CC1=C(C(CC=C1)(C)C)/C=N/N=C\2/N(C(=O)CS2)CC3=CC=CC=C3
CHEMBL3299111,CC(C)(C)NC(=O)C1=CC2=CC=CC=C2OC1=O
CHEMBL3299140,CC1=C(C(CC=C1)(C)C)/C=N/NC2=NC(=CS2)C3=CC(=CC=C3)[N+](=O)[O-]
CHEMBL33,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
CHEMBL330829,CCOC(=O)/C=C\1/N(C(=O)C(S1)N2CCCCC2)C
CHEMBL3309737,CC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=CC(=C2)Br)O
CHEMBL3309738,CC1=CC(=CC=C1)/C=C/C(=O)C2=CC=C(C=C2)Cl
CHEMBL3309739,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=NC=C3)C4=C(C=CC(=C4)Cl)O
CHEMBL3309740,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=NC=C3)C4=C(C=CC(=C4)Cl)O
CHEMBL3309741,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=CO3)C4=C(C=CC(=C4)Cl)O
CHEMBL3309742,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=CO3)C4=C(C=CC(=C4)Cl)O
CHEMBL3310005,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)Cl)O
CHEMBL3310006,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)Cl)O
CHEMBL3310007,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=C(C=C3)OC)C4=C(C=CC(=C4)Cl)O
CHEMBL3310008,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=C(C=C3)OC)C4=C(C=CC(=C4)Cl)O
CHEMBL3310009,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=C(N=NS3)C)C4=C(C=CC(=C4)Cl)O
CHEMBL3310010,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=C(N=NS3)C)C4=C(C=CC(=C4)Cl)O
CHEMBL3310011,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=NC=C3)C4=C(C=CC(=C4)Br)O
CHEMBL3310012,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=NC=C3)C4=C(C=CC(=C4)Br)O
CHEMBL3310013,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=CO3)C4=C(C=CC(=C4)Br)O
CHEMBL3310014,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=CO3)C4=C(C=CC(=C4)Br)O
CHEMBL3310015,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)Br)O
CHEMBL3310016,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=CC=C3)C4=C(C=CC(=C4)Br)O
CHEMBL3310017,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=C(C=C3)OC)C4=C(C=CC(=C4)Br)O
CHEMBL3310018,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=C(C=C3)OC)C4=C(C=CC(=C4)Br)O
CHEMBL3310019,CC1=CC=C(C=C1)[C@H]2CC(=NN2C(=O)C3=CC=CS3)C4=C(C=CC(=C4)Br)O
CHEMBL3310020,CC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=O)C3=CC=CS3)C4=C(C=CC(=C4)Br)O
CHEMBL3310021,COC1=CC=C(C=C1)/C=C/C(=N\NC(=O)C2=CC=C(C=C2)OC)/C3=CC=C(C=C3)Br
CHEMBL3310022,COC1=CC=C(C=C1)/C=C/C(=N\NC(=O)C2=CC=CO2)/C3=CC=C(C=C3)Br
CHEMBL3310023,CC1=CC=C(C=C1)/C=C/C(=N\NC(=O)C2=CC=CS2)/C3=CC=C(C=C3)Cl
CHEMBL3310024,CC1=CC=C(C=C1)/C=C/C(=N/NC(=O)C2=C(N=NS2)C)/C3=CC=C(C=C3)Cl
CHEMBL3310025,CC1=CC(=CC=C1)/C=C/C(=N/NC(=O)C2=C(N=NS2)C)/C3=CC=C(C=C3)Cl
CHEMBL3310026,CC1=C(SN=N1)C(=O)N/N=C(/C=C/C2=CC=C(C=C2)OC)\C3=CC=C(C=C3)Cl
CHEMBL3310027,COC1=CC=C(C=C1)/C=C/C(=N\NC(=O)C2=CC=C(C=C2)OC)/C3=CC=C(C=C3)Cl
CHEMBL3310028,CC1=CC=C(C=C1)/C=C/C(=N/NC(=O)C2=C(N=NS2)C)/C3=CC=C(C=C3)O
CHEMBL3310029,CC1=CC=C(C=C1)/C=C/C(=N/NC(=O)C2=C(N=NS2)C)/C3=CC=C(C=C3)OC
CHEMBL331245,CC1=CC2=C(CC(=O)C(=C2)C(=O)O)C=C1
CHEMBL33128,CC(COC1=CC=C(C=C1)N2C[C@@H](OC2=O)COC)O
CHEMBL331290,C1C2=C(C=C(C=C2)[N+](=O)[O-])C=C(C1=O)C(=O)Cl
CHEMBL33174,COC[C@H]1CN(C(=O)O1)C2=CC=C(C=C2)OCCCCO
CHEMBL3317469,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)F)Cl)C=NN2
CHEMBL3319238,C1COCCN1C2=C(C=C(C=N2)C(=O)NC3=CC4=C(C=C3)C=NN4)Cl
CHEMBL3319239,CN1C=C(C=CC1=O)C(=O)NC2=CC3=C(C=C2)NN=C3
CHEMBL3319240,C1=CC(=C(C(=C1)Cl)C(=O)NC2=CC3=C(C=C2)NN=C3)F
CHEMBL3319241,C1=CC(=C(C(=C1)Cl)Cl)C(=O)NC2=CC3=C(C=C2)NN=C3
CHEMBL3319242,C1=CC(=C(C=C1C(=O)NC2=CC3=C(C=C2)NN=C3)Cl)Cl
CHEMBL3319243,C1=CC(=C(C=C1CC(=O)NC2=CC3=C(C=C2)NN=C3)Cl)Cl
CHEMBL3319244,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)Cl)Cl)C=NN2
CHEMBL3319245,C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)NN=C3
CHEMBL3319246,C1=CC2=C(C=C1C(=O)NC3=CC(=CC(=C3)Cl)Cl)C=NN2
CHEMBL3319247,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)Cl)F)C=NN2
CHEMBL3319248,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)F)F)C=NN2
CHEMBL3319249,COC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)NN=C3)OC
CHEMBL3319250,COC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)NN=C3)Cl
CHEMBL3319251,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)O)Cl)C=NN2
CHEMBL3319252,COC1=C(C=CC(=C1)NC(=O)C2=CC3=C(C=C2)NN=C3)Cl
CHEMBL3319253,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)Cl)O)C=NN2
CHEMBL3319254,C1=CC2=C(C=C1C(=O)NC3=CC(=C(N=C3)Cl)Cl)C=NN2
CHEMBL3319255,C1=CC(=C(C=C1CNC(=O)C2=CC3=C(C=C2)NN=C3)Cl)Cl
CHEMBL3319256,CN1C2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)Cl)C=N1
CHEMBL3319257,CN1C=C2C=C(C=CC2=N1)C(=O)NC3=CC(=C(C=C3)Cl)Cl
CHEMBL3319258,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)Cl)Cl)NN=C2
CHEMBL3319259,C1=CC2=C(C=C1C(=O)NC3=CC(=CC(=C3)Cl)Cl)NN=C2
CHEMBL3319260,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)F)Cl)NN=C2
CHEMBL3319261,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)Cl)F)NN=C2
CHEMBL3319262,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)F)F)NN=C2
CHEMBL3319263,COC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)C=NN3)OC
CHEMBL3319264,COC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)C=NN3)Cl
CHEMBL3319265,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)O)Cl)NN=C2
CHEMBL3319266,COC1=C(C=CC(=C1)NC(=O)C2=CC3=C(C=C2)C=NN3)Cl
CHEMBL3319267,C1=CC2=C(C=C1C(=O)NC3=CC(=C(C=C3)Cl)O)NN=C2
CHEMBL3319268,C1=CC2=C(C=CN2)C=C1C(=O)NC3=CC(=C(C=C3)Cl)Cl
CHEMBL3319269,CN1C=CC2=C1C=CC(=C2)C(=O)NC3=CC(=C(C=C3)Cl)Cl
CHEMBL3319270,C1=CC(=C(C=C1NC(=O)C2=CN3C=CN=C3C=C2)Cl)Cl
CHEMBL3319271,C1=CC(=C(C=C1NC(=O)C2=CN3C=NN=C3C=C2)Cl)Cl
CHEMBL3319272,C1=CC2=C(C=C1C=NC3=CC(=C(C=C3)Cl)Cl)C=NN2
CHEMBL3319273,CN1C2=C(C=C(C=C2)C=NC3=CC(=C(C=C3)Cl)Cl)C=N1
CHEMBL332164,CC1=CC2=C(CC(=O)C(=C2)C(=O)Cl)C=C1
CHEMBL332223,CCOC(=O)C1=CC2=CC=CC=C2CC1=O
CHEMBL33260,CC(CCCOC1=CC=C(C=C1)N2C[C@@H](OC2=O)COC)O
CHEMBL33295,C[C@H](CCOC1=CC=C(C=C1)N2C[C@@H](OC2=O)COC)OC
CHEMBL3330328,C[C@]1(C[C@H]1C2=CC=CC=C2)N.Cl
CHEMBL3330329,CC[C@]1(C[C@@H]1C2=CC=CC=C2)N.Cl
CHEMBL3330330,CCC[C@]1(C[C@H]1C2=CC=CC=C2)N.Cl
CHEMBL3330331,C1[C@H]([C@@]1(C2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330332,C1[C@@H]([C@]1(CC2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330333,C1[C@H]([C@]1(CC2=CC3=CC=CC=C3C=C2)N)C4=CC=CC=C4.Cl
CHEMBL3330334,C1[C@H]([C@]1(CCC2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330335,C[C@@]1(C[C@@H]1C2=CC=CC=C2)N.Cl
CHEMBL3330336,CC[C@]1(C[C@H]1C2=CC=CC=C2)N.Cl
CHEMBL3330337,C1[C@H]([C@]1(C2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330338,C1[C@H]([C@]1(CC2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330339,C[C@@]1(C[C@@H]1C2=CC=CC=C2)N.C(=O)(C(F)(F)F)O
CHEMBL3330340,CC[C@@]1(C[C@@H]1C2=CC=CC=C2)N.Cl
CHEMBL3330341,C1[C@@H]([C@@]1(C2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330342,C1[C@@H]([C@@]1(CC2=CC=CC=C2)N)C3=CC=CC=C3.Cl
CHEMBL3330343,CCOC(=O)[C@@]1(C[C@H]1C2=CC=CC=C2)N
CHEMBL3330344,C1[C@H]([C@@]1(C(=O)O)N)C2=CC=CC=C2
CHEMBL3330345,C1[C@H]([C@@]1(CO)N)C2=CC=CC=C2
CHEMBL333180,CCOC(=O)C1=CC2=C(CC1=O)C=CC(=C2)Br
CHEMBL333655,CC1(C(=O)C=C(O1)/C=C/COC2=CC3=C(C=C2)C=CC(=O)O3)C
CHEMBL33380,CC(=O)CCOC1=CC=C(C=C1)N2C[C@@H](OC2=O)COC
CHEMBL33386,COC[C@H]1CN(C(=O)O1)C2=CC=C(C=C2)CCCO
CHEMBL334255,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-]
CHEMBL33454,C[C@H](CCOC1=CC=C(C=C1)N2C[C@@H](OC2=O)COC)O
CHEMBL3350037,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)[C@@H](CC5=CC=CC=C5)N)C(=O)N[C@@H](CO)[C@@H](C)O)O
CHEMBL3350351,C[C@@H]1CCC(=NNC2=NC(=CS2)C3=C(C=C(C=C3)F)F)C1
CHEMBL3350471,CC1=NC=CC2=CC(=C(C=C12)OC)O.COS(=O)(=O)O
CHEMBL33508,COC[C@H]1CN(C(=O)O1)C2=CC=C(C=C2)OCCO
CHEMBL335326,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=CS2)C3=CC=C(C=C3)Cl
CHEMBL3360730,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=CC=C3[N+](=O)[O-]
CHEMBL3360731,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=CC=C3)[N+](=O)[O-]
CHEMBL3360732,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=C(C=C3)[N+](=O)[O-]
CHEMBL3360733,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=CC=C3N
CHEMBL3360734,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC(=CC=C3)N
CHEMBL3360735,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=C(C=C3)N
CHEMBL337311,COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)F
CHEMBL338790,C1=CC2=C(C=CC3=C2C(=C1)C(=O)NC3=O)N
CHEMBL338802,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
CHEMBL3394489,C1C(N(N=C1C2=CC=C(C=C2)F)C(=O)CBr)C3=CC=CC=C3O
CHEMBL3394490,CC1=CC=C(C=C1)C2=NN(C(C2)C3=C(C=CC(=C3)Cl)O)C(=O)CBr
CHEMBL3394491,COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3O)C(=O)CN4CCCCC4
CHEMBL3394492,CC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3O)C(=O)CN4CCCCC4
CHEMBL3394493,C1CCN(CC1)CC(=O)N2C(CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4O
CHEMBL3394494,C1CCN(CC1)CC(=O)N2C(CC(=N2)C3=CC=C(C=C3)F)C4=CC=CC=C4O
CHEMBL3394495,C1CCN(CC1)CC(=O)N2C(CC(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4O
CHEMBL3394496,COC1=CC=C(C=C1)C2=NN(C(C2)C3=C(C=CC(=C3)Cl)O)C(=O)CN4CCCCC4
CHEMBL3394497,CC1=CC=C(C=C1)C2=NN(C(C2)C3=C(C=CC(=C3)Cl)O)C(=O)CN4CCCCC4
CHEMBL3394498,C1CCN(CC1)CC(=O)N2C(CC(=N2)C3=CC=C(C=C3)F)C4=C(C=CC(=C4)Cl)O
CHEMBL3394499,C1CCN(CC1)CC(=O)N2C(CC(=N2)C3=CC=C(C=C3)Cl)C4=C(C=CC(=C4)Cl)O
CHEMBL3394500,COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3O)C(=O)CN4CCOCC4
CHEMBL3394501,CC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3O)C(=O)CN4CCOCC4
CHEMBL3394502,C1COCCN1CC(=O)N2C(CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4O
